Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Fall 2017 - Day,BIO-435-01,,Agroecology,4,LAB,PYR 123,08/22/17,12/05/17,M,02:30PM,05:20PM,Dr. John E. Quinn,2,NE,undergraduate day,"BIO-101, 102, 111, EES-110, 111, 112, 113 or SUS-120",,2,5454
Fall 2017 - Day,BIO-435-01,,Agroecology,4,EXAM,PYR 123,12/13/17,12/13/17,W,12:00PM,02:30PM,,2,NE,undergraduate day,"BIO-101, 102, 111, EES-110, 111, 112, 113 or SUS-120",,3,5454
Fall 2017 - Day,BIO-460-01,BIO-57,Neurobiology,4,LEC,PYR 028,08/22/17,12/05/17,TR,08:30AM,09:45AM,Dr. David M. Hollis,FULL,,undergraduate day,BIO-222 or PSY-202,,1,2731
Fall 2017 - Day,BIO-460-01,BIO-57,Neurobiology,4,LAB,PYR 027,08/22/17,12/05/17,M,02:30PM,05:20PM,Dr. David M. Hollis,FULL,,undergraduate day,BIO-222 or PSY-202,,2,2731
Fall 2017 - Day,BIO-460-01,BIO-57,Neurobiology,4,EXAM,PYR 028,12/08/17,12/08/17,F,08:30AM,11:00AM,,FULL,,undergraduate day,BIO-222 or PSY-202,,3,2731
Fall 2017 - Day,BUS-312-01,,Sustainable Corporation,4,LEC,HIP 209,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Virginia W. Gerde,FULL,NE,undergraduate day,,,1,2745
Fall 2017 - Day,BUS-312-01,,Sustainable Corporation,4,EXAM,HIP 209,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,NE,undergraduate day,,,2,2745
Fall 2017 - Day,BUS-320-01,BA-37,Marketing Principles,4,LEC,HIP 209,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Jeanine P. Stratton,6,,undergraduate day,ECN-111,,1,2747
Fall 2017 - Day,BUS-320-01,BA-37,Marketing Principles,4,EXAM,HIP 209,12/08/17,12/08/17,F,12:00PM,02:30PM,,6,,undergraduate day,ECN-111,,2,2747
Fall 2017 - Day,BUS-335-01,BA-31,Management Information Systems,4,LEC,JHN 203,08/22/17,12/05/17,T,02:30PM,05:00PM,Mr. William B. Sims,15,,undergraduate day,,,1,2749
Fall 2017 - Day,BUS-335-01,BA-31,Management Information Systems,4,EXAM,JHN 203,12/08/17,12/08/17,F,03:30PM,06:00PM,,15,,undergraduate day,,,2,2749
Fall 2017 - Day,BUS-340-01,BA-51,Intro to Finance & Markets,4,LEC,HIP 106,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Jonathan F. Handy,12,,undergraduate day,"ACC-111, ECN-111, or 225, MTH-141 or 150",,1,2750
Fall 2017 - Day,BUS-340-01,BA-51,Intro to Finance & Markets,4,EXAM,HIP 106,12/12/17,12/12/17,T,12:00PM,02:30PM,,12,,undergraduate day,"ACC-111, ECN-111, or 225, MTH-141 or 150",,2,2750
Fall 2017 - Day,BUS-350-01,BA-35,Business Law,4,LEC,HIP 209,08/22/17,12/05/17,TR,08:30AM,09:45AM,"Mr. Stuart G. Anderson, Jr.",FULL,,undergraduate day,,,1,2751
Fall 2017 - Day,BUS-350-01,BA-35,Business Law,4,EXAM,HIP 209,12/08/17,12/08/17,F,08:30AM,11:00AM,,FULL,,undergraduate day,,,2,2751
Fall 2017 - Day,BUS-411-01,,Entrepreneurship,4,LEC,HIP 209,08/22/17,12/05/17,TR,10:00AM,11:15AM,Mrs. Chirinjev Peterson,FULL,,undergraduate day,,,1,2753
Fall 2017 - Day,BUS-411-01,,Entrepreneurship,4,EXAM,HIP 209,12/12/17,12/12/17,T,08:30AM,11:00AM,,FULL,,undergraduate day,,,2,2753
Fall 2017 - Day,BUS-422-01,,Integrated Mktg Communications,4,LEC,HIP 102,08/22/17,12/05/17,W,02:30PM,05:00PM,Ms. Amy Buttell,10,,undergraduate day,BUS-320 or 321,,1,2756
Fall 2017 - Day,BUS-422-01,,Integrated Mktg Communications,4,EXAM,HIP 102,12/11/17,12/11/17,M,03:30PM,06:00PM,,10,,undergraduate day,BUS-320 or 321,,2,2756
Fall 2017 - Day,BUS-423-01,,Consumer Behavior,4,LEC,HIP 209,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Jeanine P. Stratton,6,,undergraduate day,BUS-320 or 321,,1,5311
Fall 2017 - Day,BUS-423-01,,Consumer Behavior,4,EXAM,HIP 209,12/12/17,12/12/17,T,12:00PM,02:30PM,,6,,undergraduate day,BUS-320 or 321,,2,5311
Fall 2017 - Day,BUS-450-01,BA-76,Strategic Management,4,SEM,HIP 202,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Virginia W. Gerde,3,,undergraduate day,"ACC-301, BUS-321, 331, and 341",,1,2761
Fall 2017 - Day,BUS-450-01,BA-76,Strategic Management,4,EXAM,HIP 202,12/07/17,12/07/17,R,08:30AM,11:00AM,,3,,undergraduate day,"ACC-301, BUS-321, 331, and 341",,2,2761
Fall 2017 - Day,BUS-450-02,BA-76,Strategic Management,4,SEM,HIP 202,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Virginia W. Gerde,FULL,,undergraduate day,"ACC-301, BUS-321, 331, and 341",,1,2761
Fall 2017 - Day,BUS-450-02,BA-76,Strategic Management,4,EXAM,HIP 202,12/13/17,12/13/17,W,08:30AM,11:00AM,,FULL,,undergraduate day,"ACC-301, BUS-321, 331, and 341",,2,2761
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,SEM,PYR 249,08/22/17,12/05/17,TR,08:30AM,09:45AM,"Dr. John J. Banisaukas, III",7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,,,,,,,,Dr. Karen L. Buchmueller,7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,,,,,,,,Dr. Marion R. Martin,7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,,,,,,,,Dr. Brian C. Goess,7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,,,,,,,,Dr. Paul S. Wagenknecht,7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-075-01,CHM-75,Seminar in Chemistry,0,,,,,,,,Dr. Nicholas J. Kuklinski,7,,undergraduate day,,,1,
Fall 2017 - Day,CHM-101-01,CHM-18,Chemistry & Global Awareness,4,LEC,PYR 126,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Ms. Elizabeth R. Gordon,FULL,NE NW,undergraduate day,,,1,2766
Fall 2017 - Day,CHM-101-01,CHM-18,Chemistry & Global Awareness,4,EXAM,PYR 126,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,NE NW,undergraduate day,,,2,2766
Fall 2017 - Day,CHM-101-02,CHM-18,Chemistry & Global Awareness,4,LEC,PYR 126,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Ms. Elizabeth R. Gordon,FULL,NE NW,undergraduate day,,,1,2766
Fall 2017 - Day,CHM-101-02,CHM-18,Chemistry & Global Awareness,4,EXAM,PYR 126,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,NE NW,undergraduate day,,,2,2766
Fall 2017 - Day,CHM-101-03,CHM-18,Chemistry & Global Awareness,4,LEC,PYR 030,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Staff Staff,1,NE NW,undergraduate day,,,1,2766
Fall 2017 - Day,CHM-101-03,CHM-18,Chemistry & Global Awareness,4,EXAM,PYR 030,12/07/17,12/07/17,R,12:00PM,02:30PM,,1,NE NW,undergraduate day,,,2,2766
Fall 2017 - Day,CHM-101-04,CHM-18,Chemistry & Global Awareness,4,LEC,PYR 030,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Staff Staff,FULL,NE NW,undergraduate day,,,1,2766
Fall 2017 - Day,CHM-101-04,CHM-18,Chemistry & Global Awareness,4,EXAM,PYR 030,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,NE NW,undergraduate day,,,2,2766
Fall 2017 - Day,CHM-110-01,CHM-11,Foundations of Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Jeff Petty,22,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-01,CHM-11,Foundations of Chemistry,4,ADD,PYR 126,08/22/17,12/05/17,M,02:30PM,04:30PM,Dr. Jeff Petty,22,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-01,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,22,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-01,CHM-11,Foundations of Chemistry,4,EXAM,PYR 231,12/07/17,12/07/17,R,08:30AM,11:00AM,,22,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-110-02,CHM-11,Foundations of Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Jeff Petty,15,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-02,CHM-11,Foundations of Chemistry,4,ADD,PYR 126,08/22/17,12/05/17,M,02:30PM,04:30PM,Dr. Jeff Petty,15,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-02,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,15,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-02,CHM-11,Foundations of Chemistry,4,EXAM,PYR 231,12/13/17,12/13/17,W,08:30AM,11:00AM,,15,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-110-03,CHM-11,Foundations of Chemistry,4,LEC,PYR 030,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Anita Nag,21,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-03,CHM-11,Foundations of Chemistry,4,ADD,PYR 030,08/22/17,12/05/17,W,02:30PM,04:30PM,Dr. Anita Nag,21,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-03,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,21,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-03,CHM-11,Foundations of Chemistry,4,EXAM,PYR 030,12/11/17,12/11/17,M,12:00PM,02:30PM,,21,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-110-04,CHM-11,Foundations of Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Staff Staff,17,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-04,CHM-11,Foundations of Chemistry,4,ADD,PYR 126,08/22/17,12/05/17,R,02:30PM,04:30PM,Staff Staff,17,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-04,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,17,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-04,CHM-11,Foundations of Chemistry,4,EXAM,PYR 231,12/07/17,12/07/17,R,12:00PM,02:30PM,,17,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-110-05,CHM-11,Foundations of Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Staff Staff,24,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-05,CHM-11,Foundations of Chemistry,4,ADD,PYR 126,08/22/17,12/05/17,R,02:30PM,04:30PM,Staff Staff,24,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-05,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,24,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-05,CHM-11,Foundations of Chemistry,4,EXAM,PYR 231,12/13/17,12/13/17,W,12:00PM,02:30PM,,24,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-110-06,CHM-11,Foundations of Chemistry,4,LEC,PYR 030,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Paul S. Wagenknecht,16,NWL,undergraduate day,,,1,2767
Fall 2017 - Day,CHM-110-06,CHM-11,Foundations of Chemistry,4,ADD,PYR 030,08/22/17,12/05/17,T,02:30PM,04:30PM,Dr. Paul S. Wagenknecht,16,NWL,undergraduate day,,,2,2767
Fall 2017 - Day,CHM-110-06,CHM-11,Foundations of Chemistry,4,LAB, ,08/22/17,12/05/17,,,,,16,NWL,undergraduate day,,,3,2767
Fall 2017 - Day,CHM-110-06,CHM-11,Foundations of Chemistry,4,EXAM,PYR 030,12/13/17,12/13/17,W,08:30AM,11:00AM,,16,NWL,undergraduate day,,,4,2767
Fall 2017 - Day,CHM-115-01,,"Kntcs, Thrmodynmcs, & Environ",4,LEC,PYR 031,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Nicholas J. Kuklinski,22,NE NWL,undergraduate day,CHM-110,,1,4850
Fall 2017 - Day,CHM-115-01,,"Kntcs, Thrmodynmcs, & Environ",4,ADD,PYR 126,08/22/17,12/05/17,T,02:30PM,04:30PM,Dr. Nicholas J. Kuklinski,22,NE NWL,undergraduate day,CHM-110,,2,4850
Fall 2017 - Day,CHM-115-01,,"Kntcs, Thrmodynmcs, & Environ",4,LAB, ,08/22/17,12/05/17,,,,,22,NE NWL,undergraduate day,CHM-110,,3,4850
Fall 2017 - Day,CHM-115-01,,"Kntcs, Thrmodynmcs, & Environ",4,EXAM,PYR 031,12/07/17,12/07/17,R,08:30AM,11:00AM,,22,NE NWL,undergraduate day,CHM-110,,4,4850
Fall 2017 - Day,CHM-115-02,,"Kntcs, Thrmodynmcs, & Environ",4,LEC,PYR 031,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Nicholas J. Kuklinski,7,NE NWL,undergraduate day,CHM-110,,1,4850
Fall 2017 - Day,CHM-115-02,,"Kntcs, Thrmodynmcs, & Environ",4,ADD,PYR 126,08/22/17,12/05/17,T,02:30PM,04:30PM,Dr. Nicholas J. Kuklinski,7,NE NWL,undergraduate day,CHM-110,,2,4850
Fall 2017 - Day,CHM-115-02,,"Kntcs, Thrmodynmcs, & Environ",4,LAB, ,08/22/17,12/05/17,,,,,7,NE NWL,undergraduate day,CHM-110,,3,4850
Fall 2017 - Day,CHM-115-02,,"Kntcs, Thrmodynmcs, & Environ",4,EXAM,PYR 031,12/13/17,12/13/17,W,08:30AM,11:00AM,,7,NE NWL,undergraduate day,CHM-110,,4,4850
Fall 2017 - Day,CHM-115-03,,"Kntcs, Thrmodynmcs, & Environ",4,LEC,PYR 031,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Marion R. Martin,FULL,NE NWL,undergraduate day,CHM-110,,1,4850
Fall 2017 - Day,CHM-115-03,,"Kntcs, Thrmodynmcs, & Environ",4,ADD,PYR 126,08/22/17,12/05/17,W,02:30PM,04:30PM,Dr. Marion R. Martin,FULL,NE NWL,undergraduate day,CHM-110,,2,4850
Fall 2017 - Day,CHM-115-03,,"Kntcs, Thrmodynmcs, & Environ",4,LAB, ,08/22/17,12/05/17,,,,,FULL,NE NWL,undergraduate day,CHM-110,,3,4850
Fall 2017 - Day,CHM-115-03,,"Kntcs, Thrmodynmcs, & Environ",4,EXAM,PYR 031,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,NE NWL,undergraduate day,CHM-110,,4,4850
Fall 2017 - Day,CHM-115-04,,"Kntcs, Thrmodynmcs, & Environ",4,LEC,PYR 031,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Marion R. Martin,7,NE NWL,undergraduate day,CHM-110,,1,4850
Fall 2017 - Day,CHM-115-04,,"Kntcs, Thrmodynmcs, & Environ",4,ADD,PYR 126,08/22/17,12/05/17,W,02:30PM,04:30PM,Dr. Marion R. Martin,7,NE NWL,undergraduate day,CHM-110,,2,4850
Fall 2017 - Day,CHM-115-04,,"Kntcs, Thrmodynmcs, & Environ",4,LAB, ,08/22/17,12/05/17,,,,,7,NE NWL,undergraduate day,CHM-110,,3,4850
Fall 2017 - Day,CHM-115-04,,"Kntcs, Thrmodynmcs, & Environ",4,EXAM,PYR 031,12/11/17,12/11/17,M,12:00PM,02:30PM,,7,NE NWL,undergraduate day,CHM-110,,4,4850
Fall 2017 - Day,CHM-120-01,CHM-21,Organic Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MTWRF,10:30AM,11:20AM,Dr. Greg Springsteen,FULL,NWL,undergraduate day,CHM-115,,1,2768
Fall 2017 - Day,CHM-120-01,CHM-21,Organic Chemistry,4,EXAM,PYR 231,12/11/17,12/11/17,M,08:30AM,11:00AM,Dr. Greg Springsteen,FULL,NWL,undergraduate day,CHM-115,,2,2768
Fall 2017 - Day,CHM-120-02,CHM-21,Organic Chemistry,4,LEC,PYR 231,08/22/17,12/05/17,MTWRF,11:30AM,12:20PM,Dr. Greg Springsteen,FULL,NWL,undergraduate day,CHM-115,,1,2768
Fall 2017 - Day,CHM-120-02,CHM-21,Organic Chemistry,4,EXAM,PYR 231,12/11/17,12/11/17,M,12:00PM,02:30PM,Dr. Greg Springsteen,FULL,NWL,undergraduate day,CHM-115,,2,2768
Fall 2017 - Day,CHM-220-01,,Bio-Organic Chemistry,4,LEC,PYR 249,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Brian C. Goess,3,,undergraduate day,CHM-120,,1,2770
Fall 2017 - Day,CHM-220-01,,Bio-Organic Chemistry,4,EXAM,PYR 249,12/11/17,12/11/17,M,08:30AM,11:00AM,,3,,undergraduate day,CHM-120,,2,2770
Fall 2017 - Day,CHM-310-01,CHM-31,Physical Chemistry I,4,LEC,RLY 106,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Lon Knight,15,,undergraduate day,"CHM-120, MTH-151 and PHY-111",,1,2773
Fall 2017 - Day,CHM-310-01,CHM-31,Physical Chemistry I,4,ADD,RLY 106,08/22/17,12/05/17,M,02:30PM,04:30PM,Dr. Lon Knight,15,,undergraduate day,"CHM-120, MTH-151 and PHY-111",,2,2773
Fall 2017 - Day,CHM-310-01,CHM-31,Physical Chemistry I,4,LAB, ,08/22/17,12/05/17,,,,,15,,undergraduate day,"CHM-120, MTH-151 and PHY-111",,3,2773
Fall 2017 - Day,CHM-310-01,CHM-31,Physical Chemistry I,4,EXAM,RLY 106,12/13/17,12/13/17,W,12:00PM,02:30PM,,15,,undergraduate day,"CHM-120, MTH-151 and PHY-111",,4,2773
Fall 2017 - Day,CHM-430-01,,Adv Tpcs in Inorganic Chem,2,LEC,PYR 249,08/22/17,10/06/17,TR,10:00AM,11:15AM,Dr. Paul S. Wagenknecht,22,,undergraduate day,CHM-310,meetings conclude October 6,1,2778
Fall 2017 - Day,CHM-440-01,CHM-47,Environmental Chemistry,4,LEC,PYR 249,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Team-Taught,15,NE,undergraduate day,CHM-240,,1,
Fall 2017 - Day,CHM-440-01,CHM-47,Environmental Chemistry,4,EXAM,PYR 249,12/08/17,12/08/17,R,08:30AM,11:00AM,Dr. John Wheeler,15,NE,undergraduate day,CHM-240,,2,
Fall 2017 - Day,CHM-440-01,CHM-47,Environmental Chemistry,4,,,,,,,,Dr. John Wheeler,15,NE,undergraduate day,CHM-240,,1,
Fall 2017 - Day,CHM-440-01,CHM-47,Environmental Chemistry,4,,,,,,,,Dr. Sandra K. Wheeler,15,NE,undergraduate day,CHM-240,,1,
Fall 2017 - Day,CHM-440-01,CHM-47,Environmental Chemistry,4,,,,,,,,Dr. Sandra K. Wheeler,15,NE,undergraduate day,CHM-240,,1,
Fall 2017 - Day,CHM-460-01,CHM-43,Biological Chemistry,4,LEC,PYR 249,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Karen L. Buchmueller,1,,undergraduate day,"BIO-111, CHM-220 and CHM-240",,1,2781
Fall 2017 - Day,CHM-460-01,CHM-43,Biological Chemistry,4,LAB,PYR 249,08/22/17,12/05/17,W,02:30PM,05:30PM,Dr. Karen L. Buchmueller,1,,undergraduate day,"BIO-111, CHM-220 and CHM-240",,2,2781
Fall 2017 - Day,CHM-460-01,CHM-43,Biological Chemistry,4,EXAM,PYR 249,12/11/17,12/11/17,M,12:00PM,02:30PM,,1,,undergraduate day,"BIO-111, CHM-220 and CHM-240",,3,2781
Fall 2017 - Day,CHN-110-01,CHN-11,Elementary Chinese I,4,LEC,FUR 111,08/22/17,12/05/17,MTWRF,10:30AM,11:20AM,Dr. Harry H. Kuoshu,18,,undergraduate day,Take CHN-PL.110,,1,2794
Fall 2017 - Day,CHN-110-01,CHN-11,Elementary Chinese I,4,EXAM,FUR 111,12/11/17,12/11/17,M,08:30AM,11:00AM,,18,,undergraduate day,Take CHN-PL.110,,2,2794
Fall 2017 - Day,CHN-110-02,CHN-11,Elementary Chinese I,4,LEC,FUR 111,08/22/17,12/05/17,MTWRF,11:30AM,12:20PM,Dr. Harry H. Kuoshu,17,,undergraduate day,Take CHN-PL.110,,1,2794
Fall 2017 - Day,CHN-110-02,CHN-11,Elementary Chinese I,4,EXAM,FUR 111,12/11/17,12/11/17,M,12:00PM,02:30PM,,17,,undergraduate day,Take CHN-PL.110,,2,2794
Fall 2017 - Day,CHN-201-01,,Intermediate Chinese I,4,LEC,FUR 117,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Staff Staff,11,FL,undergraduate day,CHN-120,,1,2796
Fall 2017 - Day,CHN-201-01,,Intermediate Chinese I,4,EXAM,FUR 117,12/11/17,12/11/17,M,08:30AM,11:00AM,,11,FL,undergraduate day,CHN-120,,2,2796
Fall 2017 - Day,CHN-201-02,,Intermediate Chinese I,4,LEC,FUR 117,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Dr. Dongming Zhang,FULL,FL,undergraduate day,CHN-120,,1,2796
Fall 2017 - Day,CHN-201-02,,Intermediate Chinese I,4,EXAM,FUR 117,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,FL,undergraduate day,CHN-120,,2,2796
Fall 2017 - Day,CHN-230-01,MLL-A34,Survey of Chinese Literature,4,LEC,FUR 118,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Harry H. Kuoshu,3,TA WC,undergraduate day,,,1,2800
Fall 2017 - Day,CHN-230-01,MLL-A34,Survey of Chinese Literature,4,EXAM,FUR 118,12/12/17,12/12/17,T,12:00PM,02:30PM,,3,TA WC,undergraduate day,,,2,2800
Fall 2017 - Day,CHN-240-01,,Chinese Civilization,4,LEC,FUR 118,08/22/17,12/05/17,MR,02:30PM,04:20PM,Dr. Dongming Zhang,16,TA WC,undergraduate day,,,1,5425
Fall 2017 - Day,CHN-240-01,,Chinese Civilization,4,EXAM,FUR 118,12/11/17,12/11/17,M,03:30PM,06:00PM,,16,TA WC,undergraduate day,,,2,5425
Fall 2017 - Day,CHN-301-01,,Intermediate Chinese III,4,LEC,FUR 119,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Staff Staff,16,,undergraduate day,CHN-202,,1,2804
Fall 2017 - Day,CHN-301-01,,Intermediate Chinese III,4,EXAM,FUR 119,12/13/17,12/13/17,W,12:00PM,02:30PM,,16,,undergraduate day,CHN-202,,2,2804
Fall 2017 - Day,CHN-401-01,,Advanced Chinese I,4,LEC,FUR 111,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Staff Staff,21,,undergraduate day,CHN-302,,1,2807
Fall 2017 - Day,CHN-401-01,,Advanced Chinese I,4,EXAM,FUR 111,12/13/17,12/13/17,W,08:30AM,11:00AM,,21,,undergraduate day,CHN-302,,2,2807
Fall 2017 - Day,CLS-111-01,CL-25,Introduction to Classics,4,LEC,FUR 128,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Chris Blackwell,FULL,HA,undergraduate day,,,1,2815
Fall 2017 - Day,CLS-111-01,CL-25,Introduction to Classics,4,EXAM,FUR 128,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,HA,undergraduate day,,,2,2815
Fall 2017 - Day,CLS-231-01,CL-33,Reading Latin Literature,4,LEC,FUR 128,08/22/17,12/05/17,TR,01:00PM,02:15PM,Staff Staff,17,TA,undergraduate day,,,1,2824
Fall 2017 - Day,CLS-231-01,CL-33,Reading Latin Literature,4,EXAM,FUR 128,12/12/17,12/12/17,T,12:00PM,02:30PM,,17,TA,undergraduate day,,,2,2824
Fall 2017 - Day,COM-101-01,COM-20,Public Speaking,4,LEC,FUR 209,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Cynthia P. King,FULL,,undergraduate day,,one Saturday class session required,1,2830
Fall 2017 - Day,COM-101-01,COM-20,Public Speaking,4,EXAM,FUR 209,12/12/17,12/12/17,T,08:30AM,11:00AM,,FULL,,undergraduate day,,one Saturday class session required,2,2830
Fall 2017 - Day,COM-101-02,COM-20,Public Speaking,4,LEC,FUR 136,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Team-Taught,FULL,,undergraduate day,,,1,
Fall 2017 - Day,COM-101-02,COM-20,Public Speaking,4,EXAM,FUR 136,12/11/17,12/11/17,M,08:30AM,11:00AM,Brandon M. Inabinet,FULL,,undergraduate day,,,2,
Fall 2017 - Day,COM-101-02,COM-20,Public Speaking,4,,,,,,,,Dr. Rich Letteri,FULL,,undergraduate day,,,1,
Fall 2017 - Day,COM-101-03,COM-20,Public Speaking,4,LEC,FUR 136,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Team-Taught,2,,undergraduate day,,,1,
Fall 2017 - Day,COM-101-03,COM-20,Public Speaking,4,EXAM,FUR 136,12/11/17,12/11/17,M,12:00PM,02:30PM,Brandon M. Inabinet,2,,undergraduate day,,,2,
Fall 2017 - Day,COM-101-03,COM-20,Public Speaking,4,,,,,,,,Dr. Rich Letteri,2,,undergraduate day,,,1,
Fall 2017 - Day,COM-101-05,COM-20,Public Speaking,4,LEC,FUR 136,08/22/17,12/05/17,TR,05:00PM,06:15PM,Ms. Lisa A. Bentley,FULL,,undergraduate day,,,1,2830
Fall 2017 - Day,COM-101-05,COM-20,Public Speaking,4,EXAM,FUR 136,12/07/17,12/07/17,R,06:30PM,09:00PM,,FULL,,undergraduate day,,,2,2830
Fall 2017 - Day,COM-121-02,,Digital Communication,4,SKL,FUR 136,08/22/17,12/05/17,MW,12:30PM,02:20PM,Ms. Marta N. Lukacovic,FULL,VP,undergraduate day,,,1,2831
Fall 2017 - Day,COM-121-02,,Digital Communication,4,EXAM,FUR 136,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,VP,undergraduate day,,,2,2831
Fall 2017 - Day,COM-121-03,,Digital Communication,4,SKL,FUR 136,08/22/17,12/05/17,TR,02:30PM,04:20PM,Staff Staff,FULL,VP,undergraduate day,,,1,2831
Fall 2017 - Day,COM-121-03,,Digital Communication,4,EXAM,FUR 136,12/08/17,12/08/17,F,03:30PM,06:00PM,,FULL,VP,undergraduate day,,,2,2831
Fall 2017 - Day,COM-141-01,,Small Group Communication,4,LEC,FUR 127,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Charles Delancey,FULL,,undergraduate day,,,1,2833
Fall 2017 - Day,COM-141-01,,Small Group Communication,4,EXAM,FUR 127,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,,undergraduate day,,,2,2833
Fall 2017 - Day,COM-201-01,COM-30,Introduction to Rhetoric,4,LEC,FUR 127,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Cynthia P. King,FULL,,undergraduate day,,one Saturday class session required,1,2834
Fall 2017 - Day,COM-201-01,COM-30,Introduction to Rhetoric,4,EXAM,FUR 127,12/12/17,12/12/17,T,12:00PM,02:30PM,,FULL,,undergraduate day,,one Saturday class session required,2,2834
